ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1799885610372526239,Hei5man,@rheisler1475,"@Xbox games, games, games!",2024-06-09 21:25:44,https://x.com/rheisler1475/status/1799885610372526239,2,0,0,32,1,19832,,,"Hello my name is Ryan, I provide content for you to enjoy, such as Wrestling Watch-Alongs  (WWE & AEW) & Video Game Showcases, I also create shorts.",false,2024-04-11 17:32:26,,60,21,1079,133,https://pbs.twimg.com/profile_banners/1778445952543531008/1713630648,https://x.com/rheisler1475,https://pbs.twimg.com/profile_images/1781722189131071488/bsqMEjA4_normal.jpg,718,false,false
1799890459000488447,Xbox,@Xbox,@rheisler1475 It's just games all the way down!,2024-06-09 21:45:00,https://x.com/Xbox/status/1799890459000488447,1,1,0,24,0,18593,,,Video Games,false,2009-03-16 20:30:52,"Redmond, Washington",23471538,15360,6408,43530,https://pbs.twimg.com/profile_banners/24742040/1718640088,https://x.com/Xbox,https://pbs.twimg.com/profile_images/1802733300538347520/4VKPiHaU_normal.jpg,311416,false,true
1799885397888999580,ChristroyerXDYT,@ChristroyerXD,"@Xbox W showcase, as expected 👏 💯 absolutely cooked 🔥",2024-06-09 21:24:53,https://x.com/ChristroyerXD/status/1799885397888999580,2,0,0,48,0,23706,,,"19 | 🇳🇬 | You can call me Christroyer for short, or Stroyer, or just Chris. Whichever one sounds cooler ig",true,2021-01-16 08:43:54,christroyer19@gmail.com,37,352,7524,510,https://pbs.twimg.com/profile_banners/1350332839879979009/1689027250,https://x.com/ChristroyerXD,https://pbs.twimg.com/profile_images/1586110603881488389/-DXse1dH_normal.jpg,2325,false,false
1799888935608262725,Xbox,@Xbox,@ChristroyerXD Glad to hear you enjoyed all these excellent dishes!,2024-06-09 21:38:57,https://x.com/Xbox/status/1799888935608262725,0,0,0,31,0,21502,,,Video Games,false,2009-03-16 20:30:52,"Redmond, Washington",23471538,15360,6408,43530,https://pbs.twimg.com/profile_banners/24742040/1718640088,https://x.com/Xbox,https://pbs.twimg.com/profile_images/1802733300538347520/4VKPiHaU_normal.jpg,311416,false,true
1799885569272807483,hamish-k,@hamish_k_thefox,@Xbox Great show,2024-06-09 21:25:34,https://x.com/hamish_k_thefox/status/1799885569272807483,2,0,0,8,0,8462,,,"🎮 spartan blood 1 on xbox, 🎨 and i do some art, 🇦🇺 from Australia but some say i sound american✌🏻🦋🦊",false,2015-12-12 13:35:14,,154,164,22614,555,https://pbs.twimg.com/profile_banners/4458844223/1491492701,https://x.com/hamish_k_thefox,https://pbs.twimg.com/profile_images/1252153304357892097/rgh5MGwn_normal.jpg,2598,false,false
1799890066602340412,Xbox,@Xbox,@hamish_k_thefox We love to hear it!,2024-06-09 21:43:26,https://x.com/Xbox/status/1799890066602340412,1,0,0,12,0,7998,,,Video Games,false,2009-03-16 20:30:52,"Redmond, Washington",23471542,15360,6408,43530,https://pbs.twimg.com/profile_banners/24742040/1718640088,https://x.com/Xbox,https://pbs.twimg.com/profile_images/1802733300538347520/4VKPiHaU_normal.jpg,311416,false,true
1799878735577190831,Matt 🇳🇴,@thcfastestman,@Xbox Such an amazing showcase!,2024-06-09 20:58:25,https://x.com/thcfastestman/status/1799878735577190831,1,0,0,54,1,27277,,,25 || bi || he/him || anime || Star Wars || DC || Marvel || kpop || Wally West || film scores || Created and run @4KEverythingSW || #NYR || #blacklivesmatter ||,false,2012-07-02 06:32:31,NY,12176,6251,297714,20498,https://pbs.twimg.com/profile_banners/624358358/1716526772,https://x.com/thcfastestman,https://pbs.twimg.com/profile_images/1664354347533340674/H4l-FE_k_normal.png,184006,false,true
1799887104475877564,Xbox,@Xbox,@thcfastestman Glad to hear you had a good time!,2024-06-09 21:31:40,https://x.com/Xbox/status/1799887104475877564,1,0,0,42,0,24726,,,Video Games,false,2009-03-16 20:30:52,"Redmond, Washington",23471542,15360,6408,43530,https://pbs.twimg.com/profile_banners/24742040/1718640088,https://x.com/Xbox,https://pbs.twimg.com/profile_images/1802733300538347520/4VKPiHaU_normal.jpg,311416,false,true
1799870469761298741,Adam Fletcher,@PezRadar,@Xbox Stacked.,2024-06-09 20:25:34,https://x.com/PezRadar/status/1799870469761298741,3,0,0,298,2,76293,,,Global Community Development Director for all things @Diablo at @Blizzard_Ent • EV Enthusiast • Stay positive • Personal Account • Tweets are my own 🏳️‍🌈,false,2009-10-19 07:53:53,"Orange County, California",89195,1135,75673,6241,https://pbs.twimg.com/profile_banners/83533045/1699955422,https://x.com/PezRadar,https://pbs.twimg.com/profile_images/1724363485839290368/49dG_FEd_normal.jpg,72552,false,true
1799883774991151570,Xbox,@Xbox,@PezRadar We really said games.,2024-06-09 21:18:26,https://x.com/Xbox/status/1799883774991151570,4,1,5,229,2,56027,,,Video Games,false,2009-03-16 20:30:52,"Redmond, Washington",23471542,15360,6408,43530,https://pbs.twimg.com/profile_banners/24742040/1718640088,https://x.com/Xbox,https://pbs.twimg.com/profile_images/1802733300538347520/4VKPiHaU_normal.jpg,311416,false,true
1800188677978751189,EQUALS TRUE,@equals_true,@Xbox I'm so ready to play them on my PC 😎,2024-06-10 17:30:01,https://x.com/equals_true/status/1800188677978751189,1,0,0,0,0,1005,,,"✨DEI Advocates & TECH Talent experts. 🌎 Remote first, Diverse always. Apply now!",false,2021-05-26 22:16:30,CDMX & Los Ángeles.,244,878,285,652,https://pbs.twimg.com/profile_banners/1397647584253067264/1717428440,https://x.com/equals_true,https://pbs.twimg.com/profile_images/1797651283731529728/x02-Hnd-_normal.jpg,1197,false,false
1800228601259806769,Xbox,@Xbox,@equals_true So much exciting stuff is on the way!,2024-06-10 20:08:39,https://x.com/Xbox/status/1800228601259806769,0,0,0,3,0,980,,,Video Games,false,2009-03-16 20:30:52,"Redmond, Washington",23471542,15360,6408,43530,https://pbs.twimg.com/profile_banners/24742040/1718640088,https://x.com/Xbox,https://pbs.twimg.com/profile_images/1802733300538347520/4VKPiHaU_normal.jpg,311416,false,true
1799878653754724861,Luke,@LuukeWaarm,@Xbox Great event looking forward to a lot of these! https://t.co/KM6QdQoOxO,2024-06-09 20:58:05,https://x.com/LuukeWaarm/status/1799878653754724861,1,0,0,15,0,7023,https://pbs.twimg.com/tweet_video_thumb/GPp0F_JW0AAGyUF.jpg,undefined,LOADING……,false,2023-11-10 18:13:49,,64,115,144,37,https://pbs.twimg.com/profile_banners/1723011020879233024/1709285166,https://x.com/LuukeWaarm,https://pbs.twimg.com/profile_images/1801477025930108928/8jnDN8ku_normal.jpg,97,false,true
1799919846898942001,Xbox,@Xbox,"@LuukeWaarm You will be playing so, so, so many games.",2024-06-09 23:41:47,https://x.com/Xbox/status/1799919846898942001,1,0,0,12,0,6161,,,Video Games,false,2009-03-16 20:30:52,"Redmond, Washington",23471542,15360,6408,43530,https://pbs.twimg.com/profile_banners/24742040/1718640088,https://x.com/Xbox,https://pbs.twimg.com/profile_images/1802733300538347520/4VKPiHaU_normal.jpg,311416,false,true
1799879632734273572,Video Game History,@VideoGameHstry,@Xbox Absolute banger 🔥,2024-06-09 21:01:59,https://x.com/VideoGameHstry/status/1799879632734273572,2,0,0,59,0,23771,,,Posting about video game history and memories. DM for submissions or business inquiries.,true,2013-04-17 03:12:27,Vice City,188392,136,12549,5729,https://pbs.twimg.com/profile_banners/1358235456/1711887499,https://x.com/VideoGameHstry,https://pbs.twimg.com/profile_images/1786906643092930561/lLsSgbF7_normal.jpg,7670,false,true
1799886080704909744,Xbox,@Xbox,@VideoGameHstry *Drops mic*,2024-06-09 21:27:36,https://x.com/Xbox/status/1799886080704909744,2,0,0,54,0,19991,,,Video Games,false,2009-03-16 20:30:52,"Redmond, Washington",23471547,15360,6408,43530,https://pbs.twimg.com/profile_banners/24742040/1718640088,https://x.com/Xbox,https://pbs.twimg.com/profile_images/1802733300538347520/4VKPiHaU_normal.jpg,311416,false,true
1803762496685195430,GHOST MEME,@ghostmemeorg,@Xbox #GHOSTMEME (GM),2024-06-20 14:11:06,https://x.com/ghostmemeorg/status/1803762496685195430,0,0,0,0,0,45,,,"Let's become ghosts and conquer all the memes.

#ghostmeme",false,2024-04-06 13:27:40,CA,3193,6,16,13,https://pbs.twimg.com/profile_banners/1776572393273585664/1718202240,https://x.com/ghostmemeorg,https://pbs.twimg.com/profile_images/1776617872648704000/wpO_pdLj_normal.jpg,595,false,true
1800263691029680464,Royalty,@Royaltyboxing19,@Xbox Pretty mid list icl,2024-06-10 22:28:05,https://x.com/Royaltyboxing19/status/1800263691029680464,2,0,0,1,0,231,,,Founder of @RoyalTPromos Professional hater,false,2023-10-10 03:50:07,,325,215,16652,536,https://pbs.twimg.com/profile_banners/1711559614234574848/1709348439,https://x.com/Royaltyboxing19,https://pbs.twimg.com/profile_images/1740808482432155648/RIe1TfM__normal.jpg,13190,false,true
1799871691306254547,𝕀𝕟𝕗𝕚𝕟𝕚𝕥𝕖 𝕌𝕞𝕓𝕣𝕒,@UmbraInfinite,"@Xbox @vicious696 got it right with the 9.5/10 score as that's exactly what I came to.

Amazing showcase, which is saying something after how great last years was. 

Bravo #TeamXbox. 👏🏿👏🏿👏🏿",2024-06-09 20:30:25,https://x.com/UmbraInfinite/status/1799871691306254547,1,0,3,51,0,11959,,,"B1 ✊🏿, Gamer, 𝕋𝕙𝕖 𝔽𝕚𝕏, Xbox Infinite & Xbox Factor podcaster, Spaces MC, Pop Culture Enthusiast, Singer, #EliteSquad Member 💪🏿",true,2021-01-04 19:14:31,,4284,1481,218357,5283,https://pbs.twimg.com/profile_banners/1346142926842327041/1681716183,https://x.com/UmbraInfinite,https://pbs.twimg.com/profile_images/1680815078969319425/MFE08fI1_normal.jpg,53737,false,true
1799875322063528171,zaiire 💫,@_zaiire_,@Xbox Xbox showcase https://t.co/I4tvJRkR4q,2024-06-09 20:44:51,https://x.com/_zaiire_/status/1799875322063528171,1,0,4,59,1,6728,https://pbs.twimg.com/media/GPpxEOJWAAABrxo.jpg,,here for a good time not a long time… #lakeshow Producer,true,2020-11-29 01:12:47,,4320,1312,79097,7096,https://pbs.twimg.com/profile_banners/1332824746828963843/1686380342,https://x.com/_zaiire_,https://pbs.twimg.com/profile_images/1667426079437365248/z_j7CVGv_normal.jpg,16405,false,true
1799879730914824220,Aircool,@ItsAircool,@Xbox Gears of War let’s go,2024-06-09 21:02:22,https://x.com/ItsAircool/status/1799879730914824220,1,0,0,11,0,4994,,,,true,2016-03-30 06:31:32,"Washington, USA",42167,935,13698,353,https://pbs.twimg.com/profile_banners/715033693815971840/1597232398,https://x.com/ItsAircool,https://pbs.twimg.com/profile_images/1509677583012564995/CHAbIUfm_normal.jpg,7403,false,true
1799876069786616277,🌊🌴KG🌴🌊,@XxiKGixX,@Xbox Greatest showcase of all time 💚👑 we are so back https://t.co/19gTWruaG5,2024-06-09 20:47:49,https://x.com/XxiKGixX/status/1799876069786616277,1,0,1,29,0,5569,https://pbs.twimg.com/tweet_video_thumb/GPpxvdYWYAAbVcc.jpg,undefined,"I am Me, no clout needed

Streaming legend, Gamer, Movies, TV Shows, music
Simp for Fable, Duke Nukem, Halo, Mario

NO MINORS

I will succeed, God is Great.",true,2017-04-05 15:45:51,Your head rent free,5665,4110,210722,21944,https://pbs.twimg.com/profile_banners/849619090830503937/1709611010,https://x.com/XxiKGixX,https://pbs.twimg.com/profile_images/1735058082676260865/pVJCTCFg_normal.jpg,120561,false,true
1799870559443890223,KAMI,@Okami13_,"@Xbox Congratulations to the team on a wonderful showcase.

Xbox saved the summer as far as I'm concerned. 😂😂",2024-06-09 20:25:56,https://x.com/Okami13_/status/1799870559443890223,9,0,16,681,4,66606,,,"Gaming News and Discussion | From Software stan | Covering #PlayStation, #Xbox, #PC and more | Contact: aokami081@gmail.com",true,2017-04-18 12:30:57,US,41938,711,16042,8126,https://pbs.twimg.com/profile_banners/854281087484399616/1710287232,https://x.com/Okami13_,https://pbs.twimg.com/profile_images/1766112111619354624/hzj7YtCl_normal.jpg,16083,false,true
1799899040496193941,Kehaan,@KehaanDK,@Xbox It was a fantastic showcase!,2024-06-09 22:19:06,https://x.com/KehaanDK/status/1799899040496193941,1,0,0,2,0,1170,,,"Gamer, Developer, Modpack Creator - My blog: https://t.co/2SFznqIK5w - Soul Sand = Life. PSN: Kehaan",true,2012-05-01 19:34:40,Denmark,92532,2728,13889,3010,https://pbs.twimg.com/profile_banners/568470051/1474625555,https://x.com/KehaanDK,https://pbs.twimg.com/profile_images/895727124128174083/-9l8GccJ_normal.jpg,24876,false,true
1799874024639799711,Toasted,@ToastedShoes,@Xbox Ya’ll cooked,2024-06-09 20:39:42,https://x.com/ToastedShoes/status/1799874024639799711,3,0,0,12,0,3226,,,Aussie Youtuber with 800k subscribers and 1.7 Million Tik Tok followers! Business Enquiry's - toastedshoes@clickmgmt.com.au,true,2013-10-12 14:12:39,"Gold Coast, Queensland",32515,3096,52741,3059,https://pbs.twimg.com/profile_banners/1956530312/1580430150,https://x.com/ToastedShoes,https://pbs.twimg.com/profile_images/1652695629850894344/DCcniBzg_normal.jpg,20998,false,true
1799948599935054141,S.T.A.L.K.E.R. OFFICIAL,@stalker_thegame,@Xbox Great company for a great evening.,2024-06-10 01:36:02,https://x.com/stalker_thegame/status/1799948599935054141,8,0,15,747,5,17804,,,Official Twitter account for the S.T.A.L.K.E.R. game franchise,true,2018-12-17 14:06:44,"Ukraine, Kyiv",121902,17,1227,550,https://pbs.twimg.com/profile_banners/1074637014715248641/1705322118,https://x.com/stalker_thegame,https://pbs.twimg.com/profile_images/1746873689881161728/eQIFCFp8_normal.jpg,1735,false,true
1803840382066655504,PLAY NOVA GERAÇÃO🕹️,@PlayNG2,@Xbox Liberem o Forza Horizon 5 no PS5 😉 https://t.co/NqRkk4VffX,2024-06-20 19:20:35,https://x.com/PlayNG2/status/1803840382066655504,0,0,0,0,0,128,https://pbs.twimg.com/tweet_video_thumb/GQiHQ2zWYAEAMp7.jpg,undefined,Gameplays e notícias sobre games e entretenimento... #PlayNovaGeração,false,2021-01-13 03:21:12,,6610,33,17683,3973,https://pbs.twimg.com/profile_banners/1349164505759166464/1718049887,https://x.com/PlayNG2,https://pbs.twimg.com/profile_images/1569117491774857218/inCPByIn_normal.jpg,19339,false,true
